_id,content_reviewable_id,content_reviewable_type,content_field,content_reviewer_id
1006,344,Procedure,name,1
1007,344,Procedure,description,1
1008,344,Procedure,common_complications,1
1009,345,Procedure,name,1
1010,345,Procedure,description,1
1011,345,Procedure,common_complications,1
1012,346,Procedure,name,1
1013,346,Procedure,description,1
1014,346,Procedure,common_complications,1
1015,347,Procedure,name,1
1016,347,Procedure,description,1
1017,347,Procedure,common_complications,1
1018,348,Procedure,name,1
1019,348,Procedure,description,1
1020,348,Procedure,common_complications,1
1021,349,Procedure,name,1
1022,349,Procedure,description,1
1023,349,Procedure,common_complications,1
1024,350,Procedure,name,1
1025,350,Procedure,description,1
1026,350,Procedure,common_complications,1
1027,351,Procedure,name,1
1028,351,Procedure,description,1
1029,351,Procedure,common_complications,1
1030,353,Procedure,name,1
1031,353,Procedure,description,1
1032,353,Procedure,common_complications,1
1033,354,Procedure,name,1
1034,354,Procedure,description,1
1035,354,Procedure,common_complications,1
1036,355,Procedure,name,1
1037,355,Procedure,description,1
1038,355,Procedure,common_complications,1
1039,356,Procedure,name,1
1040,356,Procedure,description,1
1041,356,Procedure,common_complications,1
1042,357,Procedure,name,1
1043,357,Procedure,description,1
1044,357,Procedure,common_complications,1
1045,358,Procedure,name,1
1046,358,Procedure,description,1
1047,358,Procedure,common_complications,1
1048,359,Procedure,name,1
1049,359,Procedure,description,1
1050,359,Procedure,common_complications,1
1051,360,Procedure,name,1
1052,360,Procedure,description,1
1053,360,Procedure,common_complications,1
1054,361,Procedure,name,1
1055,361,Procedure,description,1
1056,361,Procedure,common_complications,1
1057,362,Procedure,name,1
1058,362,Procedure,description,1
1059,362,Procedure,common_complications,1
1060,274,Procedure,name,1
1061,274,Procedure,description,1
1062,274,Procedure,common_complications,1
1063,364,Procedure,name,1
1064,364,Procedure,description,1
1065,364,Procedure,common_complications,1
1069,367,Procedure,name,1
1070,367,Procedure,description,1
1071,367,Procedure,common_complications,1
1072,369,Procedure,name,1
1073,369,Procedure,description,1
1074,369,Procedure,common_complications,1
1075,370,Procedure,name,1
1076,370,Procedure,description,1
1077,370,Procedure,common_complications,1
1078,371,Procedure,name,1
1079,371,Procedure,description,1
1080,371,Procedure,common_complications,1
1081,372,Procedure,name,1
1082,372,Procedure,description,1
1083,372,Procedure,common_complications,1
1084,373,Procedure,name,1
1085,373,Procedure,description,1
1086,373,Procedure,common_complications,1
1087,374,Procedure,name,1
1088,374,Procedure,description,1
1089,374,Procedure,common_complications,1
1090,375,Procedure,name,1
1091,375,Procedure,description,1
1092,375,Procedure,common_complications,1
1093,376,Procedure,name,1
1094,376,Procedure,description,1
1095,376,Procedure,common_complications,1
1096,377,Procedure,name,1
1097,377,Procedure,description,1
1098,377,Procedure,common_complications,1
1099,378,Procedure,name,1
1100,378,Procedure,description,1
1101,378,Procedure,common_complications,1
1102,379,Procedure,name,1
1103,379,Procedure,description,1
1104,379,Procedure,common_complications,1
1105,380,Procedure,name,1
1106,380,Procedure,description,1
1107,380,Procedure,common_complications,1
1108,381,Procedure,name,1
1109,381,Procedure,description,1
1110,381,Procedure,common_complications,1
1111,382,Procedure,name,1
1112,382,Procedure,description,1
1113,382,Procedure,common_complications,1
1114,383,Procedure,name,1
1115,383,Procedure,description,1
1116,383,Procedure,common_complications,1
1117,384,Procedure,name,1
1118,384,Procedure,description,1
1119,384,Procedure,common_complications,1
1120,385,Procedure,name,1
1121,385,Procedure,description,1
1122,385,Procedure,common_complications,1
1123,386,Procedure,name,1
1124,386,Procedure,description,1
1125,386,Procedure,common_complications,1
1126,387,Procedure,name,1
1127,387,Procedure,description,1
1128,387,Procedure,common_complications,1
1129,388,Procedure,name,1
1130,388,Procedure,description,1
1131,388,Procedure,common_complications,1
1132,389,Procedure,name,1
1133,389,Procedure,description,1
1134,389,Procedure,common_complications,1
1135,390,Procedure,name,1
1136,390,Procedure,description,1
1137,390,Procedure,common_complications,1
1138,391,Procedure,name,1
1139,391,Procedure,description,1
1140,391,Procedure,common_complications,1
1141,392,Procedure,name,1
1142,392,Procedure,description,1
1143,392,Procedure,common_complications,1
1144,393,Procedure,name,1
1145,393,Procedure,description,1
1146,393,Procedure,common_complications,1
1147,394,Procedure,name,1
1148,394,Procedure,description,1
1149,394,Procedure,common_complications,1
1150,395,Procedure,name,1
1151,395,Procedure,description,1
1152,395,Procedure,common_complications,1
1153,396,Procedure,name,1
1154,396,Procedure,description,1
1155,396,Procedure,common_complications,1
1156,397,Procedure,name,1
1157,397,Procedure,description,1
1158,397,Procedure,common_complications,1
1159,398,Procedure,name,1
1160,398,Procedure,description,1
1161,398,Procedure,common_complications,1
1162,399,Procedure,name,1
1163,399,Procedure,description,1
1164,399,Procedure,common_complications,1
1165,400,Procedure,name,1
1166,400,Procedure,description,1
1167,400,Procedure,common_complications,1
1168,401,Procedure,name,1
1169,401,Procedure,description,1
1170,401,Procedure,common_complications,1
1174,403,Procedure,name,1
1175,403,Procedure,description,1
1176,403,Procedure,common_complications,1
1177,404,Procedure,name,1
1178,404,Procedure,description,1
1179,404,Procedure,common_complications,1
1180,405,Procedure,name,1
1181,405,Procedure,description,1
1182,405,Procedure,common_complications,1
1183,406,Procedure,name,1
1184,406,Procedure,description,1
1185,406,Procedure,common_complications,1
1186,407,Procedure,name,1
1187,407,Procedure,description,1
1188,407,Procedure,common_complications,1
1189,408,Procedure,name,1
1190,408,Procedure,description,1
1191,408,Procedure,common_complications,1
1192,409,Procedure,name,1
1193,409,Procedure,description,1
1194,409,Procedure,common_complications,1
1195,410,Procedure,name,1
1196,410,Procedure,description,1
1197,410,Procedure,common_complications,1
1198,411,Procedure,name,1
1199,411,Procedure,description,1
1200,411,Procedure,common_complications,1
1201,412,Procedure,name,1
1202,412,Procedure,description,1
1203,412,Procedure,common_complications,1
1204,413,Procedure,name,1
1205,413,Procedure,description,1
1206,413,Procedure,common_complications,1
1207,415,Procedure,name,1
1208,415,Procedure,description,1
1209,415,Procedure,common_complications,1
1210,416,Procedure,name,1
1211,416,Procedure,description,1
1212,416,Procedure,common_complications,1
1213,417,Procedure,name,1
1214,417,Procedure,description,1
1215,417,Procedure,common_complications,1
1216,418,Procedure,name,1
1217,418,Procedure,description,1
1218,418,Procedure,common_complications,1
1219,420,Procedure,name,1
1220,420,Procedure,description,1
1221,420,Procedure,common_complications,1
1222,421,Procedure,name,1
1223,421,Procedure,description,1
1224,421,Procedure,common_complications,1
1225,422,Procedure,name,1
1226,422,Procedure,description,1
1227,422,Procedure,common_complications,1
1228,423,Procedure,name,1
1229,423,Procedure,description,1
1230,423,Procedure,common_complications,1
1231,424,Procedure,name,1
1232,424,Procedure,description,1
1233,424,Procedure,common_complications,1
1234,425,Procedure,name,1
1235,425,Procedure,description,1
1236,425,Procedure,common_complications,1
1237,427,Procedure,name,1
1238,427,Procedure,description,1
1239,427,Procedure,common_complications,1
1240,428,Procedure,name,1
1241,428,Procedure,description,1
1242,428,Procedure,common_complications,1
1243,429,Procedure,name,1
1244,429,Procedure,description,1
1245,429,Procedure,common_complications,1
1246,430,Procedure,name,1
1247,430,Procedure,description,1
1248,430,Procedure,common_complications,1
1249,431,Procedure,name,1
1250,431,Procedure,description,1
1251,431,Procedure,common_complications,1
1252,432,Procedure,name,1
1253,432,Procedure,description,1
1254,432,Procedure,common_complications,1
1255,433,Procedure,name,1
1256,433,Procedure,description,1
1257,433,Procedure,common_complications,1
1258,434,Procedure,name,1
1259,434,Procedure,description,1
1260,434,Procedure,common_complications,1
1261,435,Procedure,name,1
1262,435,Procedure,description,1
1263,435,Procedure,common_complications,1
1264,436,Procedure,name,1
1265,436,Procedure,description,1
1266,436,Procedure,common_complications,1
1267,437,Procedure,name,1
1268,437,Procedure,description,1
1269,437,Procedure,common_complications,1
1270,438,Procedure,name,1
1271,438,Procedure,description,1
1272,438,Procedure,common_complications,1
1273,439,Procedure,name,1
1274,439,Procedure,description,1
1275,439,Procedure,common_complications,1
1276,440,Procedure,name,1
1277,440,Procedure,description,1
1278,440,Procedure,common_complications,1
1279,441,Procedure,name,1
1280,441,Procedure,description,1
1281,441,Procedure,common_complications,1
1282,442,Procedure,name,1
1283,442,Procedure,description,1
1284,442,Procedure,common_complications,1
1285,444,Procedure,name,1
1286,444,Procedure,description,1
1287,444,Procedure,common_complications,1
1288,445,Procedure,name,1
1289,445,Procedure,description,1
1290,445,Procedure,common_complications,1
1291,446,Procedure,name,1
1292,446,Procedure,description,1
1293,446,Procedure,common_complications,1
1294,447,Procedure,name,1
1295,447,Procedure,description,1
1296,447,Procedure,common_complications,1
1297,448,Procedure,name,1
1298,448,Procedure,description,1
1299,448,Procedure,common_complications,1
1300,449,Procedure,name,1
1301,449,Procedure,description,1
1302,449,Procedure,common_complications,1
1303,450,Procedure,name,1
1304,450,Procedure,description,1
1305,450,Procedure,common_complications,1
1306,451,Procedure,name,1
1307,451,Procedure,description,1
1308,451,Procedure,common_complications,1
1309,452,Procedure,name,1
1310,452,Procedure,description,1
1311,452,Procedure,common_complications,1
1312,453,Procedure,name,1
1313,453,Procedure,description,1
1314,453,Procedure,common_complications,1
1315,454,Procedure,name,1
1316,454,Procedure,description,1
1317,454,Procedure,common_complications,1
1318,455,Procedure,name,1
1319,455,Procedure,description,1
1320,455,Procedure,common_complications,1
1321,456,Procedure,name,1
1322,456,Procedure,description,1
1323,456,Procedure,common_complications,1
1324,457,Procedure,name,1
1325,457,Procedure,description,1
1326,457,Procedure,common_complications,1
1327,458,Procedure,name,1
1328,458,Procedure,description,1
1329,458,Procedure,common_complications,1
1330,459,Procedure,name,1
1331,459,Procedure,description,1
1332,459,Procedure,common_complications,1
1333,460,Procedure,name,1
1334,460,Procedure,description,1
1335,460,Procedure,common_complications,1
1336,461,Procedure,name,1
1337,461,Procedure,description,1
1338,461,Procedure,common_complications,1
1339,462,Procedure,name,1
1340,462,Procedure,description,1
1341,462,Procedure,common_complications,1
1342,463,Procedure,name,1
1343,463,Procedure,description,1
1344,463,Procedure,common_complications,1
1345,464,Procedure,name,1
1346,464,Procedure,description,1
1347,464,Procedure,common_complications,1
1348,465,Procedure,name,1
1349,465,Procedure,description,1
1350,465,Procedure,common_complications,1
1351,466,Procedure,name,1
1352,466,Procedure,description,1
1353,466,Procedure,common_complications,1
1354,467,Procedure,name,1
1355,467,Procedure,description,1
1356,467,Procedure,common_complications,1
1357,477,Procedure,name,1
1358,477,Procedure,description,1
1359,477,Procedure,common_complications,1
1360,478,Procedure,name,1
1361,478,Procedure,description,1
1362,478,Procedure,common_complications,1
1363,479,Procedure,name,1
1364,479,Procedure,description,1
1365,479,Procedure,common_complications,1
1366,480,Procedure,name,1
1367,480,Procedure,description,1
1368,480,Procedure,common_complications,1
1369,481,Procedure,name,1
1370,481,Procedure,description,1
1371,481,Procedure,common_complications,1
1372,483,Procedure,name,1
1373,483,Procedure,description,1
1374,483,Procedure,common_complications,1
1375,484,Procedure,name,1
1376,484,Procedure,description,1
1377,484,Procedure,common_complications,1
1378,485,Procedure,name,1
1379,485,Procedure,description,1
1380,485,Procedure,common_complications,1
1381,486,Procedure,name,1
1382,486,Procedure,description,1
1383,486,Procedure,common_complications,1
1384,487,Procedure,name,1
1385,487,Procedure,description,1
1386,487,Procedure,common_complications,1
1387,488,Procedure,name,1
1388,488,Procedure,description,1
1389,488,Procedure,common_complications,1
1390,489,Procedure,name,1
1391,489,Procedure,description,1
1392,489,Procedure,common_complications,1
1393,490,Procedure,name,1
