_id,insurance_carrier_id,name
993,430,Other
994,145,Medicare Plus Select
995,400,Other
996,145,Medicare Plus RX Extra Value
997,145,Medicare Plus  RX Premier
998,298,Beech Street Complementary Network
999,145,Other
1000,298,Beech Street Supplemental Network
1001,22,Network Blue
1002,22,Network Blue Dental
1003,22,Blue Care for Kids
1004,299,Other
1005,299,HealthMate Coast-to-Coast
1006,299,Consumer-Driven Health Plans
1007,299,BlueCHiP Coordinated Health Plan
1008,299,BlueCHiP for Healthy Options
1009,299,Classic Blue
1010,299,Blue Cross Dental
1011,299,VantageBlue
1012,299,HealthMate Coast-to-Coast Direct
1013,299,HealthMate for HSA Direct
1014,299,Blue Cross Dental Direct
1015,299,2012 BlueCHiP for Medicare
1016,299,Plan 65
1017,299,Blue MedicareRxSM(PDP)
1018,299,BlueCHiP for Medicare Employer Group
1019,299,Plan 65 Employer Group
1020,299,Blue MedicareRxSM(PDP) Employer Group
1021,299,Group BlueCHiP for Medicare
1022,299,Group Blue MedicareRxsm (PDP)
1023,299,Group Plan 65
1024,299,Pre-existing Condition Insurance Plan for Rhode Island 
1025,300,Other
1026,300,Total Blue
1027,300,Classic Blue
1028,300,BlueChoice Plus
1029,300,BlueChoice Essential
1030,300,300 Plan
1031,300,800 Plan
1032,300,320 Plan
1033,300,820 Plan
1034,300,Healthy Blue
1035,300,860 Healthy Blue
1036,300,551 Plan
1037,300,851 Plan
1038,300,579 Plan
1039,300,879 Plan
1040,300,Preferred Blue HDHP
1041,300,BlueCard PPO
1042,300,Federal Employee Program (FEP)
1043,300,Federal DentalBlue
1044,300,Preferred Health Flexible Spending Account (FSA)
1045,300,Preferred Dependent Care Account (DCA)
1046,300,Preferred Health Reimbursement Arrangement (HRA) 
1047,300,Preferred Health Limited Flexible Spending Account (LFSA) 
1048,300,Preferred Health Savings Account (HSA)
1049,300,Preferred Health Reimbursement Account (HRA)
1050,301,Other
1051,301,BlueOptions Plans
1052,301,BlueOptions Temporary Insurance
1053,301,BlueOptions HSA
1054,301,BlueSelect
1055,301,FamilyBlue
1056,301,GoBlue
1057,301,Miami-Dade Blue
1058,301,Blueprint for Health
1059,302,Other
1060,302,SelectBlue
1061,302,BlueValue
1062,302,BlueEdge
1063,302,Blue Pathway
1064,302,BlueChoice Pathway
1065,302,MediGap Plan A
1066,302,MediGap Plan B
1067,302,MediGap Plan C
1068,302,MediGap Plan F
1069,302,MediGap High Deductible Plan F
1070,302,MediGap Plan G
1071,302,MediGap Plan K
1072,302,MediGap Plan L
1073,302,MediGap Plan N
1074,302,PPO BlueCard® Network
1075,302,BlueAdvantageSM HMO
1076,302,HMO Illinois
1077,302,BlueChoice Plan
1078,302,BlueChoice Select® plan
1079,302,Community Participating Option (CPO) Plan
1080,302,BlueEdge SM
1081,146,CDH Plus 1500 (POS)
1082,302,BlueCare Dental PPO
1083,302,BlueCare DHMO
1084,146,CDH Plus 3000 (POS)
1085,146,CDH Plus 5000 (POS)
1086,308,Other
1087,146,CDH 1500 (POS)
1088,308,AffordaBlue
1089,308,Basic Blue
1090,146,CDH 3000 (POS)
1091,308,Blue By Design(HSA)
1092,146,CDH 5000 (POS)
1093,308,Comprehensive Major Medical
1094,308,Healthy Blue
1095,308,Shared Pay Comprehensive
1096,146,Evolution Plus 2500 (POS)
1097,308,Value Blue
1098,146,Evolution Plus 5000 (POS)
1099,308,Plan 150
1100,308,Short Term Medical
1101,146,Evolution 2500 (POS)
1102,308,Dental Care Program
1103,308,Comprehensive Dental
1104,146,Evolution 5000 (POS)
1105,308,Orthodontic Rider
1106,308,Plan 65 Plan A
1107,308,Plan B
1108,308,Plan 65/Plan C/Select
1109,308,Plan D
1110,308,F* Plan 65 Plan F/Select 
1111,308,Plan G
1112,308,Plan 65/Plan K**/Select
1113,308,Plan L**
1114,308,Plan M
1115,308,Plan 65 Plan N
1116,310,Other
1117,310,Preferred-Care Blue Premium
1118,310,Blue4U is a new PPO
1119,310,AffordaBlue
1120,310,RateSaver
1121,310,Blue KC 
1122,310,Blue KC (HSA)
1123,310,Short-Term Security
1124,310,Blue Dental
1125,146,Premier Choice 100 500 (POS)
1126,146,Premier Choice 100 1000 (POS)
1127,310,Blue Dental Plus
1128,310,Medicare Supplement Insurance
1129,146,Premier Choice 100 2500 (POS)
1130,310,Medicare Select
1131,146,Premier Choice 100 5000 (POS)
1132,146,Premier Value 80 500 (POS)
1133,312,Other
1134,312,Community Blue (POS)
1135,312,BlueConnect 
1136,312,BlueValue
1137,146,Premier Value 80 1000 (POS)
1138,312,BlueSelect
1139,312,BlueSaver
1140,146,Premier Value 80 2500 (POS)
1141,312,BlueMax
1142,312,Point of Service
1143,146,Choice 80 1000 (POS)
1144,312,Variable Income Plan (VIP)
1145,312,Cancer or Serious Disease Plans
1146,312,BlueChoice 65
1147,312,BlueChoice 65 Select
1148,313,Other
1149,146,Choice 80 2500 (POS)
1150,313,BlueCard® 
1151,146,Choice 80 5000 (POS)
1152,314,Other
1153,146,Value 80 2500 (POS)
1154,314,BlueEssentials Choice
1155,314,BluePreferred Basics
1156,146,Sunny Joe Plan 1500 (PPO)
1157,314,TempCare 
1158,314,High Deductible (HSA)
1159,146,Sunny Joe Plan 2000 (PPO)
1160,314,BlueEssentials Choice High-Deductible
1161,314,BlueSenior Classic 
1162,146,Sunny Joe Plan 3000 (PPO)
1163,314,MedicareBlue PPO
1164,146,Sunny Joe Plan 5000 (PPO)
1165,314,BluePride
1166,314,BlueFreedom
1167,146,HSA 100% 1500 (PPO)
1168,314,PremierBlue
1169,146,HSA 100% 2000 (PPO)
1170,314,Short Term Medical
1171,146,HSA 100% 2500 (PPO)
1172,315,Other
1173,146,HSA 100% 3500 (PPO)
1174,315,BlueDirect
1175,315,BlueEdge SM (HSA compatible)
1176,146,HSA 100% 5000 (PPO)
1177,315,Blue Transitions SM
1178,146,HSA 80 1500 (PPO)
1179,315,Medicare Supplement Plan A
1180,315,Medicare Supplement Plan B
1181,146,HSA 80 2000 (PPO)
1182,315,Medicare Supplement Plan F
1183,146,HSA 80 2500 (PPO)
1184,146,HSA 80 3500 (PPO)
1185,315,Medicare Supplement Plan High Deductible F
1186,146,HSA 80 5000 (PPO)
1187,146,HSA 1x 2500 (PPO)
1188,315,Medicare Supplement Plan N 
1189,146,HSA 1x 5000 (PPO)
1190,315,BlueSaludSM
1191,315,BlueNet EPO
1192,146,Super PPO 2000
1193,315,"BlueNet ""H"" EPO"
1194,315,BluePPO Evolution
1195,146,Super PPO 3500
1196,315,Blue PPO Options
1197,146,Super PPO 5000
1198,315,HMO Blue
1199,146,Super PPO 7500
1200,315,BlueEdge HSA for Groups
1201,315,BlueEdge HCA for Groups
1202,315,BlueEdge Incentives Program
1203,315,Dental
1204,146,Super PPO 1x 10000
1205,317,Other
1206,317,Blue Advantage
1207,317,Blue Advantage Saver
1208,317,Blue Options HRA
1209,317,Blue AssuranceSM
1210,317,BlueOptions
1211,146,Premier PPO 500
1212,317,BlueOptions1.2.3.
1213,317,BlueOptionsHSA
1214,317,DentalBlue
1215,146,Premier PPO 1000
1216,317,DentalBlue Select
1217,317,BlueMedicare HMO SM
1218,317,BlueMedicare PPO SM
1219,317,Blue Medicare Supplement
1220,146,Premier PPO 1500
1221,146,Premier PPO 2000
1222,319,Other
1223,319,Simply Blue and Health Check Basic
1224,146,Premier PPO 2500
1225,319,Health Check HSA
1226,146,Premier PPO 3500
1227,319,Health Check Select®
1228,319,Blue Pathway SM
1229,319,Blue TransitionsSM
1230,319,BlueSelect Dental
1231,319,Medicare Supplement Plan A
1232,146,Premier PPO 5000
1233,319,Medicare Supplement Plan F
1234,146,Premier PPO 10000
1235,319,Medicare Supplement Plan High Deductible F
1236,319,Medicare Supplement Plan N 
1237,146,Premier PPO 1x 4000
1238,319,Chamber Choice OKC
1239,319,Oklahoma Chamber Blue
1240,146,Premier PPO 1x 6000
1241,319,Chamber Choice Tulsa
1242,146,Premier PPO 1x 7500
1243,319,O-EPIC
1244,319,BlueLincs HMO
1245,146,Value PPO 500
1246,146,Value PPO 1000
1247,319,BlueCare Dental
1248,319,BlueCare Dental ConnectionTM 
1249,146,Value PPO 1500
1250,319,BlueChoice® PPO
1251,319,BlueOptions® PPO
1252,146,Value PPO 2000
1253,319,BlueOptimizeSM
1254,319,BluePreferred® PPO 
1255,319,HSA Blue
1256,146,Value PPO 1x 3250
1257,146,Value PPO 1x 5000
1258,319,Blue Traditional
1259,104,PPO Select® Blue Advantage Series IV
1260,104,PPO Select® Choice Series IV
1261,104,PPO Select® Saver Series IV
1262,104,BlueChoice® Network
1263,104,BlueEdgeSM Individual HSA
1264,104,Blue PathwaySM
1265,104,SelecTEMP® PPO
1266,146,Saver PPO 1000
1267,323,Other
1268,323,Vermont Freedom Plan (VFP)
1269,146,Saver PPO 2000
1270,323,Catamount BlueSM
1271,323,HSA BlueCare (High Deductible HMO)
1272,146,Saver PPO 3500
1273,323,HSA Blue (High Deductible PPO)
1274,323,BlueCare Access HSA
1275,146,Saver PPO 5000
1276,323,BlueCare (HMO)
1277,146,Saver PPO 7500
1278,323,BlueCare Access (HMO)
1279,323,The Vermont Freedom Plan (VFP) (PPO) 
1280,146,Peak PPO 2500
1281,323,BlueCare Options (POS)
1282,323,Vermont Health Partnership (POS)VHP
1283,146,Peak PPO 5000
1284,146,Peak PPO 10000
1285,90,BlueChoice Personal HSA
1286,90,Kid Care CHIP
1287,90,Senior Blue®
1288,90,MedicareBlue PPO
1289,90,Wyoming Choice NetworkPPO
1290,90,BlueChoice
1291,90,Premium Only Plan (POP)
1292,90,Flexible Spending Account (FSA)
1293,90,Health Reimbursement Arrangement (HRA)
1294,90,Health Savings Account (HSA)
1295,326,Other
1296,326,BlueOptimum Plus
1297,326,BlueValue Plus
1298,326,BlueEssential Plus
1299,326,BlueBasic Plus
1300,326,BluePortfolio Plus
1301,326,Senior Security
1302,326,Senior Preferred
1303,326,BluePreferred 100/50 
1304,326,BluePreferred 90/70
1305,326,BluePreferred 80/60
1306,326,BluePreferred 70/50
1307,326,View BluePreferred HSA Plus 100/50 benefit summaries
1308,326,BluePreferred HSA Plus 90/50
1309,326,BluePreferred HSA Plus 80/50
1310,326,BluePreferred HSA Plus 70/50
1311,326,BlueSelect HMO Plus
1312,326,BluePreferred Dental Plan 
1313,329,Other
1314,329,Blue Choice PPO
1315,329,Blue Care IPA
1316,329,Blue Select POS
1317,329,SimplyBlue EPO
1318,329,Blue Classic Traditional
1319,329,BlueAdvantage Consumer-Directed Health Plans
1320,329,BlueIndividual
1321,329,Medicare Supplement
1322,329,BlueEPO Individual
1323,329,BlueAdvantage® Individual EPO
1324,329,BlueAdvantage® Individual PPO
1325,329,Traditional Dental 
1326,329,BlueDental
1327,331,Other
1328,331,HMO Blue
1329,331,HMO Blue New England
1330,331,HMO Blue Deductible
1331,331,Preferred Blue PPO Deductible
1332,331,PPO Saver Deductible
1333,331,Blue Care Elect Deductible
1334,331,Access Blue Basic
1335,331,"Access Blue Basic $2,000 Deductible"
1336,331,Access Blue Saver
1337,331,HMO Blue Options
1338,331,HMO Blue New England Options
1339,331,PPO Options
1340,331,Dental Blue
1341,331,Dental Blue PPO
1342,331,Medex® Bronze
1343,331,Medex Core
1344,331,Medicare HMO BlueSM PlusRx (HMO)
1345,331,Medicare PPO BlueSM PlusRx (PPO)
1346,331,Federal Employee Program (FEP) Standard Option PPO
1347,331,Federal Employee Program (FEP) Basic Option PPO
1348,332,Other
1349,332,Keep Fit?
1350,332,Young Adult Blue Max?
1351,332,Flexible Blue II?
1352,332,Smart Select?
1353,332,OneBlue?
1354,332,Individual Care Blue Plus?
1355,332,BCN Advantage HMO-POSSM
1356,332,Medicare Plus Blue PPO VitalitySM
1357,332,Medicare Plus Blue PPO SignatureSM
1358,332,Medicare Plus Blue PPO AssureSM
1359,332,MyBlue MedigapSM
1360,332,Legacy Medigap
1361,332,Personal Blue Dental PlusSM
1362,332,Flexible Blue Dental PlusSM
1363,332,"Healthy BlueSM HRA, HSA or FSA"
1364,332,Healthy BlueSM HRA
1365,332,Healthy BlueSM HSA
1366,332,Healthy BlueSM FSA
1367,332,Simply BlueSMHRA and HSA
1368,332,Healthy Blue HMO HRASM
1369,332,Healthy Blue OutcomesSM (PPO) 
1370,332,Healthy Blue IncentivesSM (PPO)*
1371,332,Healthy Blue LivingSM (HMO)
1372,332,Healthy Blue Living RewardsSM (HMO)
1373,332,Blue EssentialsSM (HMO)*
1374,332,Healthy Blue HSA sm
1375,332,Healthy Blue HRA sm
1376,332,Flexible Blue*
1377,332,Community BlueSM
1378,332,BCN Advantage HMO-POS?
1379,146,Co Pay 30 (HMO) Plan
1380,332,Blue Care Network's HMO HRA
1381,146,Open Access Deductible         Z - 1500
1382,146,Open Access Deductible  Z - 2500
1383,337,Other
1384,146,Open Access Deductible Z - 5000
1385,337,InstaCare
1386,146,Open Access Deductible Z - 7500
1387,337,GoBlue 
1388,337,Simply Blue
1389,337,Personal Blue
1390,146,"Open Access Deductible Z - 10,000"
1391,337,Options Blue
1392,146,Open access Deductible V - 1500
1393,337,Platinum Blue
1394,337,Senior Gold
1395,146,Open Access Deductible V - 2500
1396,337,MedicareBlue PPO
1397,146,Open Access Deductible V - 5000
1398,337,Prepaid Medical Assistance Program (PMAP)
1399,337,Minnesota Senior Care Plus (MSC+)
1400,337,MinnesotaCare
1401,337,Minnesota Senior Health Options (MSHO)
1402,337,Options Blue compatible with HSA
1403,337,Options Blue compatible with HRA
1404,337,Aware Gold
1405,337,Aware Gold with copay
1406,146,Open Access Deductible V - 7500 
1407,337,Comprehensive Major Medical with deductible
1408,337,Comprehensive Major Medical with copay
1409,146,"Open Access Deductible V - 10,000"
1410,337,Blue Value with deductible
1411,337,Freedom 1-2-3
1412,146,Open Access Deductible V - 5000IntRX
1413,337,Options Blue HSA
1414,337,Options Blue HRA
1415,146,Open Access Deductible V - 7500IntRX
1416,337,Group Platinum Blue(SM)
1417,337,Group Medicare supplement
1418,146,"Open Access Deductible V - 10,000IntRX"
1419,337,Group MedicareBlue PPO (Regional PPO)
1420,146,Open Access Deductible FD - 1500
1421,337,Aware Gold Limited
1422,337,Aware® PPO
1423,146,Open access Deductible FD - 2500
1424,337,Blue Alignment
1425,337,Preferred Gold with deductible
1426,146,Open Access Deductible FD - 5000
1427,337,Preferred Gold with copay
1428,146,Premier 100-1500 (PPO)
1429,146,Premier 100-2500 (PPO)
1430,338,Other
1431,338,AffordaBlue
1432,338,Blue Saver
1433,338,Comprehensive Major Med. 80
1434,338,Comprehensive Major Med. 60
1435,338,Personal Choice 80
1436,338,Personal Choice 60
1437,338,Personal Choice for Students
1438,338,Basic Blue Deductible 
1439,338,Basic Blue No Deductible
1440,338,BlueChoice
1441,338,Blue Saver® High Deductible Health Plan
1442,338,AffordaBlue for Business
1443,338,Classic Blue
1444,338,CompChoice
1445,338,SelectChoice
1446,338,Self-funding
1447,338,True Blue®
1448,338,Medicare Supplement Plan A
1449,146,Premier 100-5000 (PPO)
1450,338,Medicare Supplement Plan C
1451,338,Medicare Supplement Plan F
1452,146,Premier 100-10000 (PPO) 
1453,338,Medicare Supplement High Deductible Plan F
1454,146,Premier Value 100-2500 (PPO) 
1455,338,Medicare Supplement Plan L
1456,338,Medicare Supplement Plan N 
1457,339,Other
1458,146,Premier Value 100-7500 (PPO) 
1459,146,Plus 80-1500
1460,339,Personal BluePlansSM SE
1461,339,Personal BlueSM Secure SE
1462,146,Plus 80-2500
1463,339,Personal BlueSM Basic SE
1464,146,Plus 80-5000
1465,339,Personal BlueSM High Deductible Health Plan
1466,339,Medicare Plan A
1467,339,Medicare Plan B
1468,146,Momentum 80-2500
1469,339,Medicare Plan C
1470,339,Medicare Plan D
1471,146,Momentum 80-5000
1472,339,Medicare Plan F
1473,339,Medicare Plan L
1474,146,Momentum 70-2500
1475,339,Medicare Plan N
1476,339,Medicare BlueSM Saver PPO
1477,146,Momentum 70-5000
1478,339,Medicare Blue (PPO)
1479,339,Medicare Blue Plus (PPO)
1480,146,Momentum 70-10000
1481,339,Business BlueSM Complete
1482,146,Saver HSA 1500
1483,339,Business BlueSM Secure
1484,339,Business BlueSM Basic
1485,146,Saver HSA 2500
1486,339,Business BlueSM High Deductible Health Plan
1487,339,Business True BlueSM
1488,146,Saver HSA 5000
1489,339,MyBlueDentalSM
1490,342,Other
1491,148,Medicare Vantage Premium plan (HMO-POS) 
1492,342,Federal Employees (FEP) 
1493,342,Medicare Supplement
1494,146,Other
1495,342,Medicare Advantage
1496,342,PPO Other
1497,342,HMO 
1498,343,Other
1499,343,Classic HMO 104 Plus
1500,148,Medicare Vantage Value Plan (HMO-POS)
1501,343,Classic HMO 205
1502,343,Classic PPO 824
1503,343,Aqua Package 1
1504,343,Aqua Package 2
1505,343,POS 250D Select Package 1
1506,343,POS 250D Select Package 2
1507,343,Traditional 901 Hosp/Med/MM (w/Drug)
1508,148,Medicare Vantage Zero Plan (HMO-POS)
1509,343,Slate POS 7100 Package 1
1510,343,Healthy Balance POS 8100 Package 1
1511,148,Medicare Vantage Traditional Plus (HMO)
1512,343,Healthy Balance POS 8100 Package 2
1513,148,Medicare Capitol Plan (HMO-POS) 
1514,343,Healthy Balance PPO 8000 Package 1
1515,148,Vantage Group Freedom (POS)
1516,343,Healthy Balance PPO 8000 Package 2
1517,343,Denim POS 6150
1518,148,Vantage Group Freedom (HMO)
1519,343,HSA
1520,148,Vantage Group Freedom (HSA) 
1521,343,HRA
1522,343,FSA
1523,148,Other
1524,343,BCBS MediGap
1525,343,Dental PPO Comprehensive Contributory Coverage more
1526,343,PDF Icon Dental PPO Comprehensive Voluntary Coverage
1527,227,Other
1528,227,HSA Blue PPO
1529,227,Simply Blue
1530,227,Essential Blue Plus
1531,149,Advantage Plan
1532,227,BlueCare PPO
1533,149,Comprehensive Plan
1534,149,Medicare Healthy Advantage (HMO-SNP)
1535,149,Other
1536,350,Other
1537,350,BlueCare Direct
1538,350,BlueCare Direct Advantage
1539,350,BlueCare Direct Essentials
1540,150,UHA- 600 (PPO)
1541,350,BlueCare Direct Select
1542,350,BlueCare Assure
1543,150,UHA- 3000
1544,350,BlueCare HMO Direct
1545,150,Other
1546,350,CHIP
1547,350,Special Care
1548,350,BlueCare Security
1549,350,BlueCare PPO
1550,350,BlueCare QHD PPO
1551,350,BlueCare EPO
1552,88,"Any, Any, Any Gold (PFFS) H5820-002"
1553,350,BLueCare QHD EPO
1554,350,AffordaBlue
1555,88,"Any, Any, Any Gold MA Only (PFFS) H5820-026"
1556,350,BlueCare Traditional
1557,88,"Any, Any, Any Gold MA Only (PFFS) H8098-001"
1558,350,BlueCare HMO Plus
1559,88,"Any, Any, Any Gold MA Only (PFFS) H8098-003"
1560,350,BlueCare Senior
1561,350,Concordia Preferred Dental
1562,88,Medicare Masterpiece (PPO) H5429-001
1563,350,Concordia Flex Dental
1564,88,Universal Hassle-Free (PPO) H5096-001
1565,350,BlueCare HMO Individual Conversion
1566,350,BlueCare PPO Individual Converson
1567,350,BlueCare Cooperative
1568,350,BlueCare FSA
1569,350,BlueCare HRA
1570,350,BLueCare COBRA
1571,60,Vital Shield Plans
1572,60,Vital Shield Plus Plans
1573,60,Essential Plans
1574,60,Active Start Plans
1575,60,Balance Plans
1576,88,Universal Hassle-Free MA Only (PPO) H5096-002
1577,60,Shield Spectrum PPO
1578,60,Access+HMO
1579,88,Medicare Masterpiece (HMO) H5404-001
1580,60,Access+Value HMO
1581,60,Shield Savings 1800/3600
1582,88,Medicare Masterpiece MA Only (HMO) H5404-116
1583,60,Shield Savings 3500
1584,60,Shield Savings 4000/8000
1585,88,Medicare Masterpiece (HMO) South Florida H5404-034
1586,60,Shield Savings 5200
1587,60,Healthy Families
1588,88,Medicare Masterpiece (HMO) Dade County H5404-143
1589,88,Medicare Masterpiece Plus (HMO-POS) H5404-086
1590,88,Medicare Masterpiece Premier (HMO) H5404-138
1591,354,Other
1592,354,Medicare Óptimo Novel (HMO POS)
1593,88,Medicare Masterpiece Premier SNP-Dual (HMO SNP) H5404-111
1594,354,Medicare Óptimo Premier (HMO)
1595,354,Medicare Óptimo Select (HMO)
1596,88,"Medicare Masterpiece Premier SNP-Diabetes, CHF, CVD (HMO SNP) H5404-135"
1597,354,Medicare Óptimo (PPO)
1598,354,Medicare Óptimo Plus (PPO)
1599,88,Medicare Masterpiece Premier SNP-Dementia (HMO SNP) H5404-136
1600,354,Medicare Selecto con Medicare Platino (HMO SNP)
1601,88,Medicare Masterpiece Premier SNP-COPD (HMO SNP) H5404-137
1602,354,Medicare Selecto con Medicare Platino 2 (HMO SNP)
1603,354,Medicare Óptimo ELA (PPO)
1604,88,Texas Hassle-Free (HMO-POS) Houston H6642-001
1605,354,Care Plus
1606,88,Texas Hassle-Free MA Only (HMO-POS) H6642-004
1607,354,Care Plus ELA
1608,88,Texas Hassle-Free D-SNP (HMO-POS SNP) H6642-008
1609,88,Texas Hassle-Free C-SNP (HMO-POS SNP) H6642-007
1610,88,Nevada Hassle-Free C-SNP (HMO-POS SNP) H6705-003
1611,355,Other
1612,88,Nevada Hassle-Free (HMO-POS) H6705-001
1613,355,LifeTraxx
1614,356,Other
1615,356,MassHealth
1616,356,Commonwealth Care
1617,356,Employer Choice/Commonwealth Choice
1618,93,Bravo Health Texas STARPLUS
1619,93,Member Insight
1620,93,Bravo Classic (HMO)
1621,93,Bravo Classic Plus (HMO-POS)
1622,93,Bravo Achieve Plus (HMO-POS SNP)
1623,93,Bravo Select (HMO SNP)
1624,93,Bravo Traditions (HMO SNP)
1625,93,Bravo Freedom (PPO)
1626,93,Bravo Acheive
1627,93,Bravo Premier Plus (HMO-POS)
1628,93,Bravo Complete (HMO)
1629,93,Bravo Silver (HMO SNP)
1630,93,Bravo Gold
1631,93,Bravo Premier (HMO)
1632,93,Bravo GoldRX (HMO-POS)
1633,93,Bravo Traditions PPO (PPO SNP)
1634,360,Other
1635,360,Bridgeway Health Solution's Acute Program
